ID,Z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,lgOH_MEDIAN_T04,logMstar_S16,logSFR_SED_S16
891691,0.0261711,15.521594,14.259818,13.695031,13.400597,13.203065,9.155046,10.791,0.288
646100,0.0387931,17.453144,16.064028,15.443224,15.053963,14.79838,9.154769,10.503,0.844
788889,0.0198501,16.06264,14.116618,13.41389,12.970879,13.047437,9.154747,10.83,0.074
645147,0.0451874,17.624409,16.082619,15.452468,15.102803,14.94485,9.154651,10.632,0.173
739290,0.0359656,19.15371,17.352306,16.590984,16.212719,15.946508,9.154573,10.058,-0.551
606176,0.0327413,17.629799,15.88902,15.048605,14.624896,14.376431,9.154442,10.675,-1.061
415343,0.0363218,16.762537,15.527361,14.910866,14.546835,14.326525,9.154199,10.584,0.761
589883,0.0291823,17.483862,16.114542,15.504891,15.189925,14.966396,9.153139,10.31,-0.063
696558,0.0226904,16.629795,15.268108,14.623825,14.304343,14.050605,9.15283,10.241,-0.006
137010,0.0405235,19.194695,17.537416,16.707125,16.291927,15.941445,9.152802,10.081,-0.208
648529,0.0414032,18.161406,16.43789,15.7033825,15.348455,15.023344,9.152706,10.321,-0.218
686543,0.0484973,16.958778,15.676228,15.144611,14.803758,14.730103,9.152697,10.82,0.377
529637,0.0327159,17.90848,15.907198,15.064229,14.65461,14.351884,9.152446,10.65,-0.323
624886,0.046595,16.41506,15.240769,14.762151,14.437248,14.268996,9.152383,10.792,0.584
617227,0.0215238,16.870552,15.150586,14.395415,13.99522,13.704582,9.152378,10.512,0.071
410563,0.0385649,17.350391,16.068563,15.442872,15.072305,14.809487,9.151844,10.443,0.427
824681,0.0293253,16.605545,15.155205,14.612301,14.33646,14.225237,9.151776,10.54,0.137
539524,0.0364314,16.655783,14.98288,14.302179,13.916461,13.6763115,9.151602,10.886,0.47
274758,0.03493,18.158758,15.801076,14.918582,14.512683,14.504435,9.1515665,10.912,0.214
764217,0.0331536,18.535166,17.102783,16.437464,16.103266,15.844023,9.151478,9.809,-0.127
540697,0.0216616,15.200613,14.042651,13.462327,13.175969,12.978207,9.151328,10.629,0.303
849224,0.0345379,16.881231,15.436581,14.916067,14.578651,14.504721,9.151303,10.576,0.384
806906,0.0386611,17.878212,16.358164,15.603846,15.226149,15.030495,9.151298,10.423,0.033
853878,0.045123,17.280113,15.743763,15.074762,14.701385,14.530734,9.151261,10.777,0.38
6313,0.0399965,18.418804,17.097288,16.306181,15.873627,15.542401,9.151141,10.322,0.168
779858,0.0268982,16.29813,14.613985,13.956045,13.598369,13.380165,9.150807,10.937,0.572
635396,0.0247907,15.955099,14.356583,13.707421,13.377565,13.203651,9.150762,10.836,0.274
639211,0.0468468,17.255535,15.962165,15.337508,14.996781,14.868626,9.15075,10.887,0.379
610331,0.0458598,17.269173,15.974632,15.480876,15.237653,15.214239,9.150732,10.418,0.23
639618,0.0460849,18.003084,16.654179,15.970592,15.619243,15.382606,9.150404,10.41,0.537
160208,0.0377289,17.068413,15.417165,14.64947,14.25326,14.006494,9.150342,10.912,0.342
565023,0.0332869,16.393023,14.854912,14.305548,13.979473,14.049023,9.150308,10.841,0.532
796674,0.0335714,17.353182,16.043056,15.401564,15.045605,14.812709,9.150203,10.367,0.076
153289,0.0412334,18.214226,16.685883,15.982619,15.592368,15.353438,9.150167,10.272,-0.02
775247,0.0257731,17.062931,15.52339,14.911615,14.593371,14.55351,9.150153,10.242,-0.175
894603,0.0324875,16.56025,15.443207,14.916505,14.617542,14.393175,9.150128,10.389,0.225
867711,0.0494993,18.957752,17.770424,17.18833,16.835058,16.613897,9.150087,9.897,0.113
546319,0.0274754,17.656296,16.312054,15.709135,15.422218,15.192219,9.150073,9.825,-0.123
799869,0.0331782,17.497921,16.057396,15.269559,14.842979,14.563797,9.15007,10.464,-0.052
639557,0.0447476,17.209606,15.859543,15.273329,14.916336,14.70318,9.15003,10.671,0.906
123451,0.0486454,17.224934,16.006739,15.546609,15.284937,15.222291,9.150018,10.639,0.405
821099,0.0203527,17.4617,16.104698,15.317269,14.913974,14.616378,9.150016,10.06,-0.419
782504,0.0229533,16.304356,14.972347,14.4065275,14.129656,13.945655,9.150015,10.25,0.161
607172,0.0472002,17.649897,16.323309,15.70677,15.3823595,15.143554,9.150005,10.407,0.479
636315,0.0268181,16.52844,15.313529,14.655105,14.349257,14.265239,9.149989,10.281,0.233
272934,0.0481041,17.829039,16.381725,15.619392,15.176192,14.884862,9.149957,10.694,0.543
2031,0.0345237,16.498705,15.264823,14.734904,14.41539,14.248568,9.149946,10.569,0.564
865368,0.0240022,16.544724,14.830133,14.162301,13.831213,13.666817,9.149944,10.636,-0.022
909678,0.0385252,16.694561,15.575395,15.076173,14.751092,14.557872,9.149938,10.562,0.669
852222,0.048478,18.27663,16.994545,16.334547,15.972588,15.707395,9.149928,10.302,0.451
885430,0.021461,16.878061,14.876561,14.1685095,13.779207,13.641194,9.149922,10.652,-0.055
586933,0.0283141,16.792818,15.167721,14.572026,14.22477,13.990385,9.149915,10.76,0.336
821103,0.0206394,17.036587,15.931267,15.376669,15.108206,14.867024,9.149908,9.854,0.041
270868,0.0150796,15.562713,14.014071,13.421748,13.148384,13.217665,9.149888,10.761,0.282
859482,0.0428473,17.418215,16.069931,15.43078,15.090741,14.830401,9.149886,10.512,0.259
150675,0.022893,17.188728,15.580713,14.87742,14.541706,14.360064,9.149883,10.265,0.113
146593,0.0287124,17.847336,16.210264,15.4418335,15.069296,14.736187,9.14985,10.157,0.223
778289,0.0233738,16.149038,14.481929,13.854348,13.551677,13.476208,9.149835,10.68,0.5
127774,0.0310859,17.622185,16.299368,15.664303,15.364779,15.143431,9.149755,10.072,0.061
412761,0.0449388,17.469936,16.270485,15.6988535,15.3466,15.122826,9.149678,10.355,0.271
686702,0.037346,17.339304,15.848447,15.156805,14.825093,14.574909,9.149632,10.595,0.375
540941,0.0348297,16.683912,15.529648,15.102955,14.870264,14.781019,9.149553,10.293,0.233
277529,0.0490338,18.286146,16.898947,16.230597,15.900472,15.656971,9.149546,10.378,0.536
773046,0.0446226,18.587818,17.0966,16.288483,15.858359,15.575679,9.149523,10.294,-0.102
748289,0.0474687,18.49332,17.081844,16.38876,16.013699,15.774934,9.149518,10.215,0.207
919900,0.031379,17.085894,15.890101,15.341395,15.039759,14.822712,9.14949,10.122,-0.003
592776,0.0335785,18.383713,17.027174,16.21864,15.762431,15.44082,9.1494875,10.257,0.109
647131,0.0357708,17.355247,15.833429,15.130384,14.731981,14.459272,9.14928,10.709,0.281
405812,0.0202612,16.578808,14.22174,13.53002,13.210126,13.260499,9.149249,10.784,0.082
779207,0.0258211,16.515118,15.130807,14.49092,14.148451,13.903321,9.1492195,10.496,0.32
545257,0.040762,19.64986,18.185682,17.399044,16.996607,16.718946,9.149188,9.775,-0.703
769793,0.0481388,18.720705,16.583921,16.393991,16.127417,16.275944,9.149183,10.214,0.045
846938,0.0351008,17.191635,16.046741,15.5477,15.285374,15.090111,9.1490555,10.432,0.219
619220,0.0411957,17.798986,16.2988,15.541093,15.156529,14.8824415,9.148899,10.602,0.372
895033,0.0445612,18.099018,16.20355,15.415915,15.00994,14.762107,9.148879,10.856,0.44
647070,0.0453687,17.68371,16.082005,15.258658,14.810358,14.528243,9.148837,10.859,0.408
602795,0.0475068,17.043392,15.744551,15.141172,14.789239,14.563771,9.148694,10.798,0.432
671073,0.0276331,16.745892,15.112966,14.449409,14.079422,13.853411,9.148529,10.776,-0.027
803330,0.0497231,18.003794,16.607878,15.837595,15.433898,15.202566,9.148457,10.619,0.439
614383,0.030656,17.195557,15.752251,15.092129,14.745537,14.483082,9.148399,10.577,-0.025
593595,0.0461682,18.830154,17.362785,16.642456,16.289608,16.095747,9.148277,9.996,-0.005
782575,0.0243954,16.797094,15.440836,14.925007,14.637335,14.462874,9.148246,10.081,-0.158
338868,0.0218831,16.013302,14.653093,13.989664,13.648354,13.403554,9.148209,10.541,0.193
859524,0.0242123,16.900396,15.3394985,14.575616,14.1809435,13.917113,9.148096,10.44,0.203
566550,0.0337687,16.245136,14.971806,14.467516,14.106201,13.893041,9.148047,10.711,0.334
884728,0.0221694,17.546885,16.036589,15.279523,14.927196,14.719077,9.1479845,10.185,0.167
734079,0.0393816,17.103733,15.450143,14.74315,14.4479,14.230946,9.147502,10.921,0.287
772492,0.04552,18.058271,16.670267,15.964471,15.634031,15.353432,9.147274,10.403,0.081
717002,0.0335683,17.550072,15.761231,15.20679,14.926507,14.934776,9.147169,10.589,-0.064
761472,0.0438125,17.624613,16.274755,15.60018,15.241135,15.108148,9.147129,10.586,0.62
640515,0.0339684,18.147797,16.829578,16.126049,15.773639,15.548044,9.146913,10.056,-0.453
773378,0.0228551,16.675583,15.592694,15.031476,14.757449,14.552363,9.1468935,10.078,-0.126
835587,0.0227691,16.665148,15.484678,15.002785,14.749947,14.526671,9.146879,10.078,-0.284
830143,0.032598,17.043955,15.760769,15.180614,14.847774,14.629774,9.146731,10.462,-0.101
156014,0.0269021,16.206367,14.690356,13.933325,13.517721,13.251986,9.146516,10.921,0.488
432134,0.0111693,16.089788,13.764598,12.888457,12.729847,12.2725115,9.146425,10.558,-0.25
605443,0.0323382,17.729408,16.370684,15.699826,15.368856,15.128515,9.146389,10.126,-0.142
154018,0.0364132,17.429985,15.6319475,14.908715,14.57591,14.65792,9.146329,10.662,0.258
594847,0.0339307,17.007141,15.659757,14.972227,14.645054,14.367396,9.146297,10.463,0.372
538928,0.0440867,19.792849,18.111494,17.27645,17.413942,16.7571,9.146286,9.508,-0.413
742372,0.0467755,16.75855,15.366007,14.739596,14.369741,14.166215,9.146271,10.821,0.643
864738,0.0231674,15.574028,14.491822,14.044662,13.799851,13.681504,9.146219,10.345,0.357
156312,0.0261189,16.306313,14.846449,14.15674,13.783893,13.645763,9.1461935,10.8,-0.109
654841,0.0317005,16.187855,14.617551,13.969991,13.60307,13.49369,9.146148,10.895,0.496
618055,0.035146,17.806223,16.705574,16.171688,15.867437,15.629737,9.146101,10.017,-0.147
582269,0.0390454,17.000834,15.469254,14.677054,14.235086,13.917599,9.146076,10.981,0.755
540754,0.0268527,16.278023,14.758456,14.1096525,13.803831,13.603243,9.146066,10.863,0.353
410549,0.0408986,17.08778,15.5592985,14.940437,14.627231,14.547358,9.146048,10.891,0.17
885274,0.0477408,16.928968,15.523464,14.824918,14.389762,14.131544,9.145625,11.073,0.637
700106,0.0211967,16.61586,14.986289,14.484674,14.180426,14.31405,9.14561,10.437,-0.108
781446,0.0251805,17.838001,16.367874,15.697597,15.332224,15.089692,9.145602,9.895,-0.25
811574,0.0277989,16.777027,14.67451,13.828459,13.437591,13.277485,9.145584,10.979,0.298
589490,0.0497706,16.60701,15.179522,14.554799,14.197182,14.004842,9.145463,11.164,1.016
538895,0.0336481,17.110518,15.71855,14.952672,14.540478,14.236537,9.14545,10.712,0.197
479492,0.0312607,17.67657,16.20381,15.495994,15.132513,14.894398,9.145348,10.245,0.068
624855,0.0478438,16.729122,15.196127,14.612564,14.309882,14.234397,9.145276,11.055,0.65
266205,0.0487048,19.113739,17.086485,16.391356,15.974303,15.867321,9.144709,10.524,-0.19
553433,0.0247106,16.416101,15.308163,14.778774,14.502732,14.295493,9.144706,10.152,-0.064
868484,0.0340035,18.458504,16.9375,16.220745,15.84449,15.607559,9.144612,10.018,-0.451
640059,0.0347617,16.833447,15.416592,14.775938,14.366614,14.270813,9.144574,10.801,0.333
160471,0.0381322,17.190603,15.844639,15.174018,14.789727,14.531864,9.144531,10.585,0.524
402924,0.0489845,17.891985,16.439856,15.682597,15.26437,14.950506,9.144241,10.778,0.451
128154,0.0323099,18.02523,16.820995,16.20165,15.858264,15.605622,9.144008,10.05,-0.318
565447,0.0316376,18.042454,16.67226,15.875591,15.453008,15.155258,9.143981,10.192,0.278
739190,0.0370336,17.711678,15.762772,15.057201,14.700948,14.609686,9.143939,10.684,0.537
775160,0.0480028,19.481506,18.053106,17.246578,16.83819,16.556047,9.143937,10.042,-0.281
761279,0.0332388,19.031038,17.608593,16.921844,16.54551,16.347563,9.1438875,9.694,-0.622
159480,0.0426422,16.938,15.466245,14.904755,14.568556,14.381535,9.143827,10.761,0.4
580376,0.0397603,16.7346,15.506733,14.955835,14.660537,14.5003195,9.143775,10.608,0.326
549279,0.0350399,17.446049,16.357721,15.823533,15.505826,15.292959,9.143629,10.212,0.492
769671,0.0481651,17.087637,15.903669,15.361084,15.034638,14.824497,9.1435995,10.68,0.915
153631,0.0240375,17.670969,16.096844,15.2935505,14.881642,14.585129,9.143564,10.19,-0.096
786467,0.0442853,17.793482,16.24374,15.409302,14.957814,14.648974,9.1434965,10.804,0.097
13190,0.0408164,16.919266,15.50827,14.853233,14.49985,14.244419,9.143411,10.734,0.624
388541,0.0291298,17.62335,16.100744,15.361721,14.944489,14.707904,9.143353,10.363,0.016
627799,0.0215635,16.105762,14.660975,13.939629,13.562821,13.332331,9.143309,10.579,0.095
150869,0.0320929,16.8791,15.696432,15.108349,14.813659,14.600089,9.143138,10.309,0.264
804524,0.0338526,18.427332,16.722792,15.749719,15.257167,14.865898,9.142918,10.534,-0.165
845502,0.0341412,18.015976,16.371107,15.637474,15.224739,14.935761,9.14291,10.336,-0.072
865803,0.0377674,17.224054,16.068794,15.5978985,15.358133,15.337832,9.142801,10.241,0.036
647343,0.0373155,18.598019,16.96565,16.18061,15.679847,15.341364,9.142774,10.275,0.123
646975,0.0428947,19.77818,16.539026,15.75332,15.290758,15.442172,9.142604,10.771,-0.14
767118,0.0317128,17.070082,15.680848,15.149925,14.86439,14.830081,9.142049,10.428,0.044
714262,0.0466376,17.013222,15.781254,15.206371,14.856782,14.624552,9.142031,10.622,0.282
878693,0.0261521,17.09198,15.249022,14.509609,14.14235,13.919048,9.14195,10.49,-0.297
126415,0.0217061,17.502773,15.83926,15.110044,14.750106,14.602484,9.141734,10.063,-0.028
627882,0.045833,16.271116,15.24568,14.823532,14.537045,14.403778,9.141649,10.639,0.72
587946,0.048263,17.529427,16.204845,15.515603,15.131432,14.895571,9.14148,10.683,0.365
132613,0.0233687,16.929762,15.299077,14.513437,14.09512,13.905306,9.141435,10.514,-0.036
847597,0.0468741,18.653193,17.185574,16.447693,16.042616,15.736216,9.141343,10.267,0.239
602804,0.0415717,17.637016,16.187214,15.430462,15.014902,14.761427,9.141335,10.761,0.196
546825,0.0251337,16.840359,15.165024,14.49166,14.127984,13.835956,9.140833,10.518,-0.101
580915,0.0248023,16.655931,15.307693,14.826794,14.52447,14.367626,9.140634,10.305,-0.027
272638,0.0411091,16.315685,15.196238,14.633216,14.301242,14.157502,9.140506,10.923,0.669
592881,0.0452111,18.54088,17.008413,16.297432,15.929427,15.67484,9.139959,10.17,-0.052
617228,0.0227173,17.580484,16.023888,15.262872,14.844873,14.574747,9.139699,10.311,-0.128
785787,0.0293575,17.091599,15.478382,14.813124,14.472035,14.290835,9.13964,10.488,0.014
781238,0.0232701,18.158108,16.623814,15.964427,15.635435,15.320867,9.139561,9.644,-0.707
732972,0.0326249,17.27286,15.94303,15.440408,15.18694,14.972849,9.139498,10.335,0.167
769821,0.0485053,18.35951,17.202286,16.657423,16.30183,16.060133,9.139471,10.123,-0.225
679832,0.0486258,19.178589,17.517311,16.744707,16.323246,16.040369,9.139383,10.12,-0.155
408821,0.0261489,16.933996,15.493074,14.826911,14.469345,14.293832,9.13935,10.551,0.316
540178,0.0219313,16.295013,14.7141075,14.133879,13.854587,13.8652725,9.13916,10.7,0.302
340290,0.0458892,18.126692,16.825275,16.180359,15.79913,15.561132,9.13894,10.286,0.05
122450,0.0404942,16.688496,15.359021,14.707573,14.333343,14.130247,9.138899,10.801,0.486
128549,0.0486102,17.109148,15.643257,14.997989,14.643813,14.438561,9.1388855,10.908,0.504
637476,0.035099,16.971312,15.364584,14.855197,14.554113,14.566051,9.138812,10.508,0.252
686801,0.0490085,17.5371,16.451895,16.050776,15.797919,15.694165,9.138585,10.245,0.475
150696,0.0285912,16.768637,15.354943,14.694798,14.411285,14.229155,9.138575,10.44,-0.048
590624,0.0490994,17.997274,16.894506,16.394077,16.07914,15.887197,9.138404,10.265,0.495
618265,0.0430073,16.8942,15.659979,15.098968,14.7807255,14.634182,9.138321,10.628,0.342
719967,0.0459504,18.616148,17.336256,16.637857,16.27395,16.056234,9.138017,10.094,0.126
815126,0.0342616,16.703466,15.167492,14.674219,14.412822,14.341367,9.137995,10.588,0.471
675875,0.0456221,19.779484,18.163885,17.461746,17.11519,16.88056,9.1376505,9.662,-0.702
673819,0.0259507,17.862238,16.53925,15.810436,15.447836,15.207246,9.1376,10.059,-0.984
669603,0.0434469,16.777876,15.476771,14.98874,14.716413,14.60037,9.137361,10.791,0.383
433052,0.0299931,16.629494,14.882214,14.709466,14.054389,14.069645,9.1368885,10.662,0.493
746651,0.0350091,17.597704,16.22997,15.599315,15.284874,15.049761,9.136711,10.235,0.051
628566,0.0486468,16.993477,15.58639,14.966441,14.594535,14.371475,9.136421,10.821,0.694
583314,0.0473604,16.964886,15.525466,14.947091,14.549642,14.330892,9.136116,10.726,0.74
839686,0.0331262,16.097437,14.889408,14.393448,14.094943,13.919017,9.136031,10.621,0.329
784150,0.0311995,17.929146,16.038847,15.352404,14.997685,14.872984,9.136016,10.384,-0.727
812434,0.0445974,18.441181,16.89875,16.025707,15.56512,15.217173,9.135954,10.527,0.24
271091,0.0429986,17.241165,16.020967,15.432277,15.077217,14.908591,9.13543,10.59,0.352
156929,0.0438038,18.723808,17.350372,16.681229,16.290764,16.060032,9.135021,10.085,-0.058
835585,0.0244834,17.186266,15.648267,14.886889,14.476568,14.221225,9.135011,10.34,-0.212
652764,0.0313115,17.634045,16.385939,15.736631,15.357632,15.108308,9.1348915,10.178,-0.214
779734,0.0350338,17.209309,15.828434,15.194648,14.859461,14.605537,9.13487,10.356,0.201
639230,0.0462479,17.312498,15.752398,15.12943,14.745401,14.543545,9.134793,10.791,0.487
716307,0.0386146,17.149048,15.453555,14.706544,14.382813,14.260186,9.134636,10.91,0.672
804813,0.021042,17.535324,15.83964,15.099831,14.73649,14.492401,9.134635,10.111,-0.284
550791,0.0203273,16.854458,15.304609,14.725613,14.442065,14.378999,9.134541,10.149,-0.286
641551,0.0452732,17.558357,16.156448,15.668436,15.390212,15.140437,9.134422,10.397,0.25
628256,0.034063,16.772516,15.366,14.801103,14.498827,14.342874,9.134416,10.496,0.387
767839,0.0294761,16.610607,15.402937,14.962907,14.761196,14.679481,9.134404,10.284,0.121
640545,0.033112,17.529606,15.677584,15.058405,14.831839,14.823517,9.134271,10.389,0.002
640285,0.0394973,17.389988,16.120565,15.539108,15.228274,15.066857,9.133823,10.361,0.103
892568,0.0406054,16.588661,15.162545,14.678387,14.386458,14.254446,9.133788,10.834,0.486
773544,0.0283419,17.04921,15.8108,15.281982,15.039196,14.911862,9.133778,10.089,-0.218
410865,0.0300318,17.355808,15.873592,15.141073,14.772098,14.575655,9.133762,10.293,-0.028
900829,0.0368962,16.604002,15.01247,14.308874,13.911491,13.628705,9.133746,11.008,0.575
581076,0.0363946,17.889124,16.43388,15.754906,15.372609,15.160729,9.133692,9.786,-0.666
901743,0.0496591,18.913298,17.065735,16.360802,15.902292,15.624492,9.133628,10.47,0.741
858653,0.046574,17.66777,16.512869,15.976848,15.649468,15.424583,9.133546,10.438,0.291
851049,0.0479401,17.200476,15.820493,15.467389,15.21491,15.137633,9.133498,10.373,0.419
582829,0.0457636,17.492159,16.252068,15.693188,15.363419,15.177993,9.1334095,10.324,0.34
118825,0.0331664,17.133057,15.802398,15.130255,14.78669,14.735574,9.133404,10.364,0.022
642348,0.0242422,16.803925,15.6472225,15.093726,14.811539,14.606831,9.133383,10.035,-0.3
527763,0.0379865,17.602592,16.226896,15.535753,15.145701,14.888364,9.133327,10.506,0.185
781260,0.0260813,18.196098,16.763195,16.09243,15.786192,15.601989,9.133164,9.843,-0.59
21114,0.0480172,17.819984,16.587217,15.9920025,15.673177,15.475537,9.132831,10.268,0.159
894442,0.0487555,18.591225,17.354624,16.758663,16.429384,16.208323,9.132746,10.043,0.024
817058,0.0449266,17.273743,16.031376,15.46656,15.161896,14.928138,9.132706,10.563,0.208
625548,0.0468741,16.860209,15.7294,15.271993,15.001208,14.796296,9.132511,10.575,0.5
582313,0.0395032,17.165413,15.7249365,15.043846,14.679564,14.4416065,9.1325,10.711,0.033
590538,0.0290893,16.285322,14.712021,14.027911,13.66312,13.437344,9.132497,10.808,0.167
923557,0.0413985,18.931488,17.573334,17.01754,16.647778,16.449638,9.132483,9.699,-0.315
783882,0.0460627,16.891495,15.698932,15.185715,14.889701,14.716554,9.132238,10.558,0.712
544290,0.0429055,17.078081,15.762761,15.154704,14.811576,14.540451,9.13202,10.748,0.812
